serial,metro,ownershp,taxincl,rent,hhincome,sex,age,birthqtr,marst,hispan,racamind,racasian,racblk,racwht,empstat,labforce,ftotinc,incwelfr,uhrswork,weight1
312855,3,1,2,0,29700,2,59,2,1,0,1,1,1,2,3,1,29700,0,0,0.5
312856,0,2,0,740,50000,1,38,2,6,0,1,1,2,1,1,2,50000,0,70,0.5
312856,0,2,0,740,50000,2,30,4,6,0,1,1,2,1,3,1,50000,0,0,0.5
312856,0,2,0,740,50000,1,13,2,6,0,1,1,2,1,0,0,50000,99999,0,0.5
312856,0,2,0,740,50000,2,12,2,6,0,1,1,2,1,0,0,50000,99999,0,0.5
312856,0,2,0,740,50000,2,4,3,6,0,1,1,2,1,0,0,50000,99999,0,0.5
312859,0,1,2,0,42150,2,54,4,5,0,1,1,1,2,1,2,42150,0,40,0.5
312859,0,1,2,0,42150,2,21,4,6,0,1,1,1,2,1,2,42150,0,38,0.5
312859,0,1,2,0,42150,2,17,1,6,0,1,1,1,2,1,2,42150,0,3,0.5
312861,3,2,0,1200,46000,2,36,3,6,0,1,1,1,2,1,2,46000,0,40,0.5
312862,3,1,0,0,51500,1,83,3,1,0,1,1,1,2,3,1,51500,0,0,0.5
312862,3,1,0,0,51500,2,79,2,1,0,1,1,1,2,3,1,51500,0,0,0.5
312864,3,2,0,700,42500,1,30,4,6,0,1,1,2,1,2,2,42500,0,40,0.5
312864,3,2,0,700,42500,2,30,4,6,0,1,1,2,1,2,2,42500,0,40,0.5
312865,4,1,0,0,8900,2,87,2,5,0,1,1,2,1,3,1,8900,0,0,0.5
312866,0,1,2,0,4700,1,68,1,4,0,1,1,1,2,3,1,2800,0,0,0.5
312866,0,1,2,0,4700,2,60,1,4,0,1,1,1,2,3,1,2800,0,0,0.5
312868,3,1,2,0,0,2,51,3,2,0,1,1,1,2,2,2,0,0,0,0.5
312869,3,1,0,0,38500,2,74,1,5,0,1,1,1,2,3,1,38500,0,0,0.5
312873,4,2,0,1200,7000,2,27,3,6,0,1,1,2,1,1,2,7000,0,80,0.5
312875,1,1,0,0,35000,2,62,4,4,0,1,1,1,2,1,2,35000,0,40,0.5
312876,0,2,0,490,24300,1,47,3,1,0,1,1,1,2,1,2,24300,0,38,0.5
312876,0,2,0,490,24300,2,52,1,1,0,1,1,1,2,3,1,24300,0,0,0.5
312876,0,2,0,490,24300,1,13,2,6,0,1,1,1,2,0,0,24300,99999,0,0.5
312876,0,2,0,490,24300,2,12,3,6,0,1,1,1,2,0,0,24300,99999,0,0.5
312880,2,2,0,1700,59000,2,28,1,6,0,1,1,1,2,1,2,41000,0,40,0.5
312880,2,2,0,1700,59000,2,25,1,6,0,1,2,1,2,1,2,18000,0,30,0.5
312884,3,2,0,1200,46000,2,45,2,3,0,1,1,1,2,1,2,46000,0,40,0.5
312884,3,2,0,1200,46000,2,14,1,6,0,1,1,1,2,0,0,46000,99999,0,0.5
312884,3,2,0,1200,46000,1,10,4,6,0,1,1,1,2,0,0,46000,99999,0,0.5
312885,0,2,0,450,68100,1,67,2,1,0,1,1,1,2,3,1,68100,0,0,0.5
312885,0,2,0,450,68100,2,70,3,1,0,1,1,1,2,1,2,68100,0,40,0.5
312886,4,2,0,450,10300,2,65,4,4,0,1,1,1,2,3,1,10300,1900,0,0.5
312886,4,2,0,450,10300,2,28,2,6,0,1,1,1,2,3,1,10300,0,0,0.5
312886,4,2,0,450,10300,2,17,3,6,0,1,1,1,2,3,1,10300,0,0,0.5
312887,4,1,1,0,1000,2,55,3,5,0,1,1,2,1,3,1,1000,0,0,0.5
312888,3,1,0,0,65900,2,71,4,1,0,2,1,1,2,3,1,65900,0,0,0.5
312888,3,1,0,0,65900,1,74,3,1,0,2,1,1,2,3,1,65900,0,0,0.5
312889,1,1,2,0,23300,2,77,4,5,0,1,1,1,2,3,1,23300,0,0,0.5
312893,4,1,0,0,44400,1,67,3,3,0,1,1,2,1,3,1,44400,0,0,0.5
312895,3,1,0,0,45600,2,63,1,5,0,1,1,1,2,1,2,45600,0,35,0.5
312895,3,1,0,0,45600,1,23,2,6,0,1,1,1,2,1,2,45600,0,54,0.5
312898,3,1,0,0,65200,2,72,1,1,0,1,1,1,2,3,1,65200,0,0,0.5
312898,3,1,0,0,65200,1,71,4,1,0,1,1,1,2,1,2,65200,0,30,0.5
312899,4,2,0,0,25180,2,51,2,4,0,1,1,2,1,2,2,25180,0,12,0.5
312899,4,2,0,0,25180,1,22,4,6,0,1,1,2,1,1,2,25180,0,35,0.5
312899,4,2,0,0,25180,1,13,2,6,0,1,1,2,1,0,0,25180,99999,0,0.5
312901,0,2,0,480,50000,2,37,3,6,0,1,1,2,1,1,2,50000,0,40,0.5
312901,0,2,0,480,50000,1,15,1,6,0,1,1,2,1,0,0,50000,0,0,0.5
312902,3,1,0,0,41700,2,35,3,6,0,1,2,1,1,1,2,40000,0,25,0.5
312902,3,1,0,0,41700,2,23,3,6,0,1,2,1,1,1,2,1700,0,12,0.5
312903,0,1,0,0,17500,2,85,2,1,0,1,1,1,2,3,1,17500,0,0,0.5
312903,0,1,0,0,17500,1,84,3,1,0,1,1,1,2,3,1,17500,0,0,0.5
312904,4,2,0,1400,29600,1,53,2,2,0,1,1,2,1,1,2,29600,9600,40,0.5
312904,4,2,0,1400,29600,2,12,1,6,0,1,1,2,1,0,0,29600,99999,0,0.5
312907,4,2,0,550,32000,2,35,1,6,0,1,1,2,1,1,2,32000,0,40,0.5
312907,4,2,0,550,32000,1,14,2,6,0,1,1,2,1,0,0,32000,99999,0,0.5
312907,4,2,0,550,32000,1,8,1,6,0,1,1,2,1,0,0,32000,99999,0,0.5
312908,3,1,2,0,43000,1,40,1,1,0,1,1,2,1,1,2,43000,0,40,0.5
312908,3,1,2,0,43000,2,38,2,1,0,1,1,2,1,3,1,43000,0,0,0.5
312908,3,1,2,0,43000,2,16,2,6,0,1,1,2,1,3,1,43000,0,0,0.5
312908,3,1,2,0,43000,2,11,4,6,0,1,1,2,1,0,0,43000,99999,0,0.5
312908,3,1,2,0,43000,2,6,3,6,0,1,1,2,1,0,0,43000,99999,0,0.5
312909,3,2,0,890,37000,2,33,1,3,0,1,1,1,2,1,2,37000,0,40,0.5
312909,3,2,0,890,37000,1,12,3,6,0,1,1,1,2,0,0,37000,99999,0,0.5
312909,3,2,0,890,37000,1,10,3,6,0,1,1,1,2,0,0,37000,99999,0,0.5
312910,3,1,0,0,50020,2,41,1,1,0,1,1,1,2,3,1,50020,0,0,0.5
312910,3,1,0,0,50020,1,44,1,1,0,1,1,1,2,1,2,50020,0,60,0.5
312910,3,1,0,0,50020,2,14,3,6,0,1,1,1,2,0,0,50020,99999,0,0.5
312910,3,1,0,0,50020,1,12,3,6,0,1,1,1,2,0,0,50020,99999,0,0.5
312910,3,1,0,0,50020,2,10,4,6,0,1,1,1,2,0,0,50020,99999,0,0.5
312910,3,1,0,0,50020,1,8,1,6,0,1,1,1,2,0,0,50020,99999,0,0.5
312910,3,1,0,0,50020,2,5,3,6,0,1,1,1,2,0,0,50020,99999,0,0.5
312910,3,1,0,0,50020,1,3,4,6,0,1,1,1,2,0,0,50020,99999,0,0.5
312911,0,1,2,0,58000,1,60,3,1,0,1,1,1,2,1,2,58000,0,50,0.5
312911,0,1,2,0,58000,2,55,1,1,0,1,1,1,2,1,2,58000,0,50,0.5
312913,4,2,0,1300,30000,1,22,3,1,0,1,1,1,2,1,2,30000,0,75,0.5
312913,4,2,0,1300,30000,2,21,4,1,0,1,1,1,2,3,1,30000,0,0,0.5
312913,4,2,0,1300,30000,1,3,2,6,0,1,1,1,2,0,0,30000,99999,0,0.5
312914,4,2,0,900,52000,1,34,4,3,0,1,1,2,1,1,2,52000,0,40,0.5
312915,0,1,0,0,32900,2,55,3,1,0,1,1,1,2,3,1,32900,0,0,0.5
312915,0,1,0,0,32900,1,52,4,1,0,1,1,1,2,3,1,32900,0,0,0.5
312917,4,1,0,0,52000,1,58,1,1,0,1,1,1,2,1,2,52000,0,40,0.5
312917,4,1,0,0,52000,2,56,2,1,0,1,1,1,2,1,2,52000,0,40,0.5
312918,3,1,0,0,25000,2,57,1,6,0,1,1,2,1,1,2,25000,0,35,0.5
312920,0,1,2,0,70000,2,30,1,6,0,1,1,2,1,1,2,70000,0,45,0.5
312920,0,1,2,0,70000,1,10,4,6,0,1,1,2,1,0,0,70000,99999,0,0.5
312920,0,1,2,0,70000,2,2,2,6,0,1,1,2,1,0,0,70000,99999,0,0.5
312922,0,1,0,0,60100,1,64,4,4,0,1,1,1,2,1,2,35000,0,40,0.5
312922,0,1,0,0,60100,2,60,2,4,0,1,1,1,2,1,2,35000,0,40,0.5
312926,1,1,0,0,13000,1,60,2,1,0,1,1,1,2,1,2,13000,0,60,0.5
312926,1,1,0,0,13000,2,61,2,1,0,1,1,1,2,3,1,13000,0,0,0.5
312930,0,1,0,0,23000,2,62,3,5,0,1,1,1,2,3,1,23000,0,0,0.5
312932,4,2,0,350,53000,2,51,4,4,0,1,1,1,2,3,1,1000,0,0,0.5
312932,4,2,0,350,53000,1,47,1,4,0,1,1,1,2,1,2,1000,0,45,0.5
312934,0,1,0,0,28300,2,76,2,5,0,1,1,1,2,1,2,28300,0,40,0.5
312938,3,2,0,0,30200,2,69,2,4,0,1,1,1,2,3,1,30200,0,0,0.5
312939,4,2,0,180,25500,2,85,1,1,0,1,1,2,1,3,1,25500,0,0,0.5
312939,4,2,0,180,25500,1,67,4,1,0,1,1,2,1,3,1,25500,0,0,0.5
312941,4,1,0,0,72800,1,58,1,1,0,1,1,2,1,1,2,72800,0,40,0.5
312941,4,1,0,0,72800,2,55,1,1,0,1,1,2,1,1,2,72800,0,40,0.5
312941,4,1,0,0,72800,1,20,2,6,0,1,1,2,1,1,2,72800,0,40,0.5
312943,4,1,0,0,9500,1,68,3,4,0,1,1,2,1,3,1,9500,0,0,0.5
312944,4,1,1,0,10700,1,79,4,1,0,1,1,1,2,3,1,10700,0,0,0.5
312944,4,1,1,0,10700,2,92,4,1,0,1,1,1,2,3,1,10700,0,0,0.5
312946,2,1,0,0,26000,1,86,3,1,0,1,1,2,1,3,1,26000,0,0,0.5
312946,2,1,0,0,26000,2,84,2,1,0,1,1,2,1,3,1,26000,0,0,0.5
312947,4,2,0,300,36000,2,52,2,3,0,1,1,1,2,3,1,6400,0,0,0.5
312947,4,2,0,300,36000,1,59,4,4,0,1,1,1,2,1,2,6400,0,50,0.5
312947,4,2,0,300,36000,1,62,1,6,0,1,1,1,2,3,1,19600,0,0,0.5
312948,4,1,0,0,61100,1,82,1,1,0,1,1,1,2,3,1,61100,0,0,0.5
312948,4,1,0,0,61100,2,59,1,1,0,1,1,1,2,3,1,61100,0,0,0.5
312949,2,2,0,1900,75000,2,28,3,6,0,1,1,1,2,1,2,75000,0,40,0.5
312950,0,2,0,0,59300,1,29,3,6,0,1,1,1,2,1,2,40000,0,45,0.5
312950,0,2,0,0,59300,2,27,3,6,0,1,1,1,2,1,2,40000,0,40,0.5
312951,4,1,1,0,47300,1,72,3,1,0,1,1,1,2,3,1,47300,0,0,0.5
312951,4,1,1,0,47300,2,67,1,1,0,1,1,1,2,3,1,47300,0,0,0.5
312952,2,1,0,0,59820,1,75,3,1,0,1,2,1,1,3,1,59820,0,0,0.5
312952,2,1,0,0,59820,2,69,3,1,0,1,2,1,1,3,1,59820,0,0,0.5
312952,2,1,0,0,59820,1,40,3,6,0,1,2,1,1,1,2,59820,0,25,0.5
312953,4,2,0,590,13970,2,57,2,5,0,1,1,2,1,3,1,13970,0,0,0.5
312953,4,2,0,590,13970,2,79,2,5,0,1,1,2,1,3,1,13970,0,0,0.5
312954,0,2,0,160,9300,2,63,4,4,0,1,1,2,1,3,1,9300,0,0,0.5
312954,0,2,0,160,9300,2,34,3,6,0,1,1,2,1,3,1,9300,0,18,0.5
312954,0,2,0,160,9300,1,15,2,6,0,1,1,2,1,0,0,9300,0,0,0.5
312954,0,2,0,160,9300,2,13,1,6,0,1,1,2,1,0,0,9300,99999,0,0.5
312956,3,1,0,0,44500,2,74,2,4,0,1,1,1,2,3,1,44500,0,0,0.5
312961,3,1,2,0,56000,2,32,1,6,0,1,1,2,1,1,2,56000,0,40,0.5
312962,3,1,2,0,12000,1,68,1,1,0,1,1,1,2,3,1,12000,0,0,0.5
312962,3,1,2,0,12000,2,64,4,1,0,1,1,1,2,3,1,12000,0,0,0.5
312963,0,1,2,0,54800,1,43,2,6,0,1,1,1,2,1,2,54800,0,40,0.5
312963,0,1,2,0,54800,2,69,3,5,0,1,1,1,2,1,2,54800,0,12,0.5
312967,4,1,0,0,24000,1,55,2,2,0,1,1,1,2,1,2,24000,0,30,0.5
312967,4,1,0,0,24000,2,59,2,2,0,1,1,1,2,2,2,24000,0,0,0.5
312967,4,1,0,0,24000,1,54,4,6,0,1,1,1,2,2,2,0,0,0,0.5
312968,0,1,0,0,12500,1,70,2,4,0,1,1,1,2,3,1,12500,0,0,0.5
312969,0,2,0,600,68000,1,40,4,4,0,2,1,1,2,1,2,68000,0,70,0.5
312971,0,2,0,650,30000,1,52,4,6,0,1,1,2,1,1,2,30000,0,50,0.5
312972,4,2,0,500,48100,2,70,3,1,0,1,1,1,2,3,1,48100,0,0,0.5
312972,4,2,0,500,48100,1,76,3,1,0,1,1,1,2,3,1,48100,0,0,0.5
312973,4,1,0,0,30000,2,53,1,4,0,1,1,2,1,1,2,30000,0,40,0.5
312973,4,1,0,0,30000,1,32,2,6,0,1,1,2,1,3,1,30000,0,0,0.5
312975,0,1,1,0,10300,2,32,3,2,1,1,1,1,2,1,2,10300,0,40,0.5
312975,0,1,1,0,10300,2,13,2,6,1,1,1,1,2,0,0,10300,99999,0,0.5
312976,0,2,0,0,16700,2,57,3,6,0,1,1,2,1,2,2,16700,0,20,0.5
312978,0,2,0,880,50000,2,41,3,4,0,1,1,2,1,1,2,50000,0,40,0.5
312978,0,2,0,880,50000,2,9,3,6,0,1,1,2,1,0,0,50000,99999,0,0.5
312981,4,1,0,0,63800,2,61,1,1,0,1,1,1,2,1,2,63800,0,40,0.5
312981,4,1,0,0,63800,1,66,3,1,0,1,1,1,2,1,2,63800,0,12,0.5
312982,0,1,2,0,36000,1,22,2,6,0,1,1,1,2,1,2,36000,0,36,0.5
312982,0,1,2,0,36000,2,23,3,6,0,1,1,1,2,3,1,36000,0,0,0.5
312982,0,1,2,0,36000,1,3,1,6,0,1,1,1,2,0,0,36000,99999,0,0.5
312982,0,1,2,0,36000,2,2,2,6,0,1,1,1,2,0,0,36000,99999,0,0.5
312982,0,1,2,0,36000,1,1,4,6,0,1,1,1,2,0,0,36000,99999,0,0.5
312983,3,2,0,530,35000,2,47,4,6,0,1,1,2,1,1,2,35000,0,40,0.5
312984,3,1,2,0,60000,2,55,1,6,1,1,1,1,2,1,2,60000,0,40,0.5
312986,0,1,0,0,35000,1,80,4,5,0,1,1,2,1,3,1,35000,0,0,0.5
312988,4,2,0,870,51000,1,34,3,6,0,1,1,2,1,1,2,51000,0,40,0.5
312989,4,1,2,0,73700,2,51,2,4,0,1,1,1,2,3,1,73700,0,0,0.5
312989,4,1,2,0,73700,1,20,4,6,0,1,1,1,2,1,2,73700,0,8,0.5
312989,4,1,2,0,73700,1,18,2,6,0,1,1,1,2,1,2,73700,0,15,0.5
312989,4,1,2,0,73700,2,8,2,6,0,1,1,1,2,0,0,73700,99999,0,0.5
312990,0,1,0,0,24000,1,63,4,4,0,1,1,1,2,3,1,24000,0,0,0.5
312993,3,1,2,0,56000,2,59,4,1,0,1,2,1,1,3,1,56000,0,0,0.5
312993,3,1,2,0,56000,1,60,3,1,0,1,2,1,1,1,2,56000,0,40,0.5
312993,3,1,2,0,56000,2,34,2,4,0,1,2,1,1,1,2,56000,0,60,0.5
312993,3,1,2,0,56000,2,9,1,6,0,1,2,1,1,0,0,56000,99999,0,0.5
312995,4,1,2,0,75000,1,43,2,5,0,1,1,2,1,1,2,75000,0,40,0.5
312995,4,1,2,0,75000,1,23,3,6,0,1,1,2,1,1,2,75000,0,40,0.5
312996,3,1,2,0,94700,2,46,2,6,0,1,1,2,1,1,2,69700,0,40,0.5
312996,3,1,2,0,94700,1,27,4,6,0,1,1,2,1,1,2,69700,0,20,0.5
312996,3,1,2,0,94700,1,25,1,4,0,1,1,2,1,1,2,25000,0,25,0.5
312997,3,1,2,0,187000,1,35,2,2,0,1,1,1,2,1,2,27000,0,40,0.5
312998,3,1,0,0,55800,1,38,3,1,0,1,2,1,1,1,2,55800,0,40,0.5
312998,3,1,0,0,55800,2,26,4,1,0,1,2,1,1,1,2,55800,0,40,0.5
312998,3,1,0,0,55800,2,3,3,6,0,1,2,1,1,0,0,55800,99999,0,0.5
312998,3,1,0,0,55800,2,0,4,6,0,1,2,1,1,0,0,55800,99999,0,0.5
313001,4,2,0,720,7800,1,43,3,3,0,1,1,2,2,3,1,7800,0,0,0.5
313002,0,1,0,0,28800,2,62,3,5,0,1,1,1,2,3,1,28800,0,0,0.5
313004,1,1,1,0,53400,2,61,3,1,0,1,1,1,2,3,1,53400,0,0,0.5
313004,1,1,1,0,53400,1,64,4,1,0,1,1,1,2,3,1,53400,0,0,0.5
313005,0,2,0,900,44500,2,92,3,5,0,1,1,1,2,3,1,44500,0,0,0.5
313006,3,2,0,0,-1790,2,34,3,6,0,1,1,2,1,3,1,-1790,510,0,0.5
313006,3,2,0,0,-1790,2,12,4,6,0,1,1,2,1,0,0,-1790,99999,0,0.5
313008,3,1,0,0,16020,1,43,1,1,0,1,1,1,2,2,2,16020,0,40,0.5
313008,3,1,0,0,16020,2,43,3,1,0,1,2,1,1,3,1,16020,0,0,0.5
313011,0,1,0,0,51500,1,72,2,1,0,1,1,1,2,3,1,51500,0,0,0.5
313011,0,1,0,0,51500,2,64,3,1,0,1,1,1,2,3,1,51500,0,0,0.5
313012,0,2,0,680,70000,2,41,3,1,0,1,1,1,2,1,2,70000,0,40,0.5
313012,0,2,0,680,70000,1,47,2,1,0,1,1,1,2,1,2,70000,0,40,0.5
313014,0,1,0,0,33400,2,82,1,5,0,1,1,1,2,1,2,33400,0,13,0.5
313014,0,1,0,0,33400,2,59,3,4,0,1,1,1,2,3,1,33400,0,0,0.5
313014,0,1,0,0,33400,1,56,2,6,0,1,1,1,2,3,1,33400,0,0,0.5
313015,3,1,2,0,8500,1,63,4,6,0,1,1,1,2,3,1,8500,0,18,0.5
313016,0,1,0,0,9000,1,66,1,6,0,1,1,2,1,3,1,9000,0,0,0.5
313018,3,1,2,0,65500,2,72,1,4,0,1,1,2,1,1,2,65500,0,6,0.5
313018,3,1,2,0,65500,1,50,2,6,0,1,1,2,1,1,2,65500,0,40,0.5
313019,4,1,2,0,45000,1,37,3,4,0,1,1,1,2,1,2,45000,0,40,0.5
313020,4,2,0,300,22800,1,80,1,4,0,1,1,2,1,3,1,22800,0,0,0.5
313021,0,1,0,0,67000,1,67,1,1,0,1,1,1,2,3,1,67000,0,0,0.5
313021,0,1,0,0,67000,2,63,1,1,0,1,1,1,2,3,1,67000,0,0,0.5
313021,0,1,0,0,67000,1,92,2,4,0,1,1,1,2,3,1,67000,0,0,0.5
313025,4,1,0,0,64200,1,65,2,1,0,1,1,2,1,1,2,64200,0,32,0.5
313025,4,1,0,0,64200,2,57,4,1,0,1,2,1,1,1,2,64200,0,32,0.5
313025,4,1,0,0,64200,2,9,4,6,0,1,1,2,1,0,0,64200,99999,0,0.5
313028,0,1,2,0,190700,2,63,2,6,0,1,1,1,2,1,2,64500,0,40,0.5
313030,3,2,0,1200,57000,1,41,1,6,0,1,1,1,2,1,2,57000,0,60,0.5
313031,4,2,0,1100,0,1,26,1,6,0,1,1,1,2,3,1,0,0,0,0.5
313031,4,2,0,1100,0,1,25,1,6,0,1,1,1,2,3,1,0,0,0,0.5
313032,0,2,0,470,19300,2,76,2,4,0,1,1,2,1,3,1,19300,0,0,0.5
313033,3,1,2,0,35100,1,81,3,5,0,1,1,1,2,3,1,35100,0,0,0.5
313036,2,2,0,1100,65000,1,30,4,1,4,1,1,1,1,2,2,65000,0,50,0.5
313036,2,2,0,1100,65000,2,27,2,1,4,1,1,1,1,2,2,65000,0,36,0.5
313036,2,2,0,1100,65000,1,3,2,6,4,1,1,1,1,0,0,65000,99999,0,0.5
313036,2,2,0,1100,65000,2,45,1,4,4,1,1,1,1,3,1,65000,0,0,0.5
313038,0,2,0,410,22300,2,32,3,6,0,1,1,2,1,1,2,22300,0,40,0.5
313038,0,2,0,410,22300,2,13,1,6,0,1,1,2,1,0,0,22300,99999,0,0.5
313038,0,2,0,410,22300,1,12,1,6,0,1,1,2,1,0,0,22300,99999,0,0.5
313040,0,1,0,0,22000,2,83,3,4,0,1,1,1,2,3,1,22000,0,0,0.5
313040,0,1,0,0,22000,2,57,4,5,0,1,1,1,2,3,1,22000,0,0,0.5
313041,3,2,0,550,47800,2,29,3,1,0,1,1,1,2,1,2,47800,0,40,0.5
313041,3,2,0,550,47800,1,31,4,1,0,1,1,1,2,1,2,47800,0,30,0.5
313041,3,2,0,550,47800,2,8,4,6,0,1,1,1,2,0,0,47800,99999,0,0.5
313041,3,2,0,550,47800,2,3,2,6,0,1,1,1,2,0,0,47800,99999,0,0.5
313042,0,1,0,0,11500,2,76,2,5,0,1,1,1,2,3,1,11500,0,0,0.5
313043,3,1,2,0,41800,2,75,2,4,0,1,1,2,1,3,1,41800,0,0,0.5
313043,3,1,2,0,41800,1,32,4,6,0,1,1,2,1,1,2,41800,0,40,0.5
313044,2,1,1,0,62790,2,50,3,1,4,1,1,1,1,2,2,62790,0,5,0.5
313044,2,1,1,0,62790,1,45,2,1,0,1,1,1,2,1,2,62790,0,40,0.5
313044,2,1,1,0,62790,2,17,4,6,0,1,1,1,2,3,1,62790,0,0,0.5
313044,2,1,1,0,62790,1,12,1,6,0,1,1,1,2,0,0,62790,99999,0,0.5
313045,4,1,2,0,75000,1,63,4,1,0,1,1,1,2,1,2,75000,0,50,0.5
313045,4,1,2,0,75000,2,46,1,1,4,1,1,1,2,3,1,75000,0,0,0.5
313046,0,2,0,170,11200,2,92,3,6,0,1,1,2,1,3,1,11200,0,0,0.5
313048,3,2,0,740,6200,2,38,2,6,0,1,1,2,1,2,2,6200,0,58,0.5
313048,3,2,0,740,6200,2,19,1,6,0,1,1,2,1,2,2,6200,0,30,0.5
313048,3,2,0,740,6200,1,16,2,6,0,1,1,2,1,3,1,6200,0,0,0.5
313048,3,2,0,740,6200,2,5,2,6,0,1,1,2,1,0,0,6200,99999,0,0.5
313049,0,1,0,0,75000,1,33,3,6,0,1,1,1,2,1,2,75000,0,40,0.5
313050,2,2,0,450,70000,2,59,3,3,0,1,1,2,1,1,2,25000,0,37,0.5
313050,2,2,0,450,70000,1,56,3,6,0,1,1,2,1,1,2,25000,0,40,0.5
313052,4,2,0,780,22000,2,47,4,4,0,1,1,2,1,1,2,22000,0,40,0.5
313057,3,1,0,0,112800,1,49,4,4,0,1,1,1,2,1,2,64000,0,40,0.5
313057,3,1,0,0,112800,2,43,4,4,0,1,1,1,2,1,2,64000,0,40,0.5
313058,0,2,0,600,13200,2,84,3,4,0,1,1,1,2,3,1,13200,0,0,0.5
313061,2,1,2,0,23600,2,50,3,6,0,1,1,2,1,1,2,23600,0,30,0.5
313063,4,2,0,1600,96530,2,29,3,6,0,1,1,1,2,1,2,56530,0,40,0.5
313063,4,2,0,1600,96530,1,31,2,6,0,1,1,1,2,1,2,56530,0,40,0.5
313067,0,1,0,0,38600,2,77,1,1,0,1,1,1,2,3,1,38600,0,0,0.5
313067,0,1,0,0,38600,1,78,4,1,0,1,1,1,2,3,1,38600,0,0,0.5
313068,4,2,0,1200,2000,1,25,3,6,0,1,1,1,2,3,1,2000,0,0,0.5
313069,4,2,0,1500,56020,2,44,1,4,0,1,1,1,2,1,2,56020,0,30,0.5
313069,4,2,0,1500,56020,2,16,1,6,0,1,1,1,2,3,1,56020,0,0,0.5
313069,4,2,0,1500,56020,1,14,4,6,0,1,1,1,2,0,0,56020,99999,0,0.5
313069,4,2,0,1500,56020,2,12,3,6,0,1,1,1,2,0,0,56020,99999,0,0.5
313072,4,1,2,0,60000,1,32,2,6,0,1,1,1,2,1,2,60000,0,40,0.5
313073,4,1,0,0,60000,1,61,1,1,0,1,1,1,2,1,2,60000,0,35,0.5
313073,4,1,0,0,60000,2,63,1,1,0,1,1,1,2,1,2,60000,0,4,0.5
313073,4,1,0,0,60000,2,85,3,5,0,1,1,1,2,3,1,60000,0,0,0.5
313077,3,2,0,1300,36000,2,38,3,1,0,1,1,1,2,1,2,36000,0,10,0.5
313077,3,2,0,1300,36000,1,38,2,1,0,1,1,1,2,1,2,36000,0,50,0.5
313077,3,2,0,1300,36000,2,18,4,6,0,1,1,1,2,2,2,36000,0,0,0.5
313077,3,2,0,1300,36000,2,14,2,6,0,1,1,1,2,0,0,36000,99999,0,0.5
313077,3,2,0,1300,36000,1,13,1,6,0,1,1,1,2,0,0,36000,99999,0,0.5
313077,3,2,0,1300,36000,2,11,1,6,0,1,1,1,2,0,0,36000,99999,0,0.5
313077,3,2,0,1300,36000,2,7,4,6,0,1,1,1,2,0,0,36000,99999,0,0.5
313077,3,2,0,1300,36000,2,3,1,6,0,1,1,1,2,0,0,36000,99999,0,0.5
313078,3,1,2,0,194300,1,23,3,6,0,1,1,1,2,1,2,50000,0,50,0.5
313080,0,1,0,0,20500,1,77,4,3,0,1,1,2,1,3,1,20500,0,0,0.5
313081,4,2,0,850,60700,2,34,4,6,0,1,1,2,1,3,1,52900,0,30,0.5
313081,4,2,0,850,60700,1,19,4,6,0,1,1,2,1,3,1,52900,0,0,0.5
313081,4,2,0,850,60700,2,16,1,6,0,1,1,2,1,3,1,52900,0,0,0.5
313081,4,2,0,850,60700,1,15,2,6,0,1,1,2,1,0,0,52900,0,0,0.5
313081,4,2,0,850,60700,1,13,3,6,0,1,1,2,1,0,0,52900,99999,0,0.5
313081,4,2,0,850,60700,1,12,3,6,0,1,1,2,1,0,0,52900,99999,0,0.5
313081,4,2,0,850,60700,1,43,1,6,0,1,1,2,1,1,2,7800,0,30,0.5
313087,0,1,0,0,18000,1,67,3,4,0,1,1,1,2,3,1,8400,0,0,0.5
313087,0,1,0,0,18000,2,65,1,4,0,1,1,1,2,3,1,8400,0,0,0.5
313088,3,1,2,0,32700,2,56,3,6,0,1,1,2,1,3,1,32700,0,0,0.5
313089,0,1,2,0,27000,2,66,4,1,0,1,1,2,1,3,1,27000,0,0,0.5
313089,0,1,2,0,27000,1,66,4,1,0,1,1,2,1,3,1,27000,0,0,0.5
313090,4,1,0,0,14900,1,75,4,1,0,1,1,2,1,3,1,14900,0,0,0.5
313090,4,1,0,0,14900,2,77,2,1,0,1,1,1,2,3,1,14900,0,0,0.5
313091,4,2,0,400,69100,2,68,4,5,0,1,1,1,2,3,1,9900,0,0,0.5
313091,4,2,0,400,69100,1,70,2,4,0,1,1,2,1,3,1,18000,0,0,0.5
313091,4,2,0,400,69100,1,66,4,4,0,1,1,2,1,3,1,12200,0,0,0.5
313091,4,2,0,400,69100,1,59,3,4,0,1,1,2,1,1,2,29000,0,40,0.5
313092,3,2,0,1100,35000,2,55,1,4,0,1,1,2,1,1,2,35000,0,50,0.5
313093,4,1,0,0,80000,2,17,2,6,0,1,2,1,1,3,1,0,0,0,0.5
313094,1,1,0,0,25200,2,74,1,5,0,1,1,1,2,3,1,25200,0,0,0.5
313094,1,1,0,0,25200,1,82,2,6,0,1,1,1,2,3,1,25200,0,0,0.5
313095,0,1,0,0,48100,2,64,1,4,0,1,1,2,1,3,1,48100,0,0,0.5
313098,0,1,0,0,0,1,45,4,4,0,1,1,1,2,3,1,0,0,0,0.5
313099,2,2,0,3600,23800,2,87,4,2,0,1,1,1,2,3,1,23800,0,0,0.5
